Time;cDAQ9189-1D36166Mod2/ai0;cDAQ9189-1D36166Mod3/ai1;rms
16-12-2021 18:23:45.359;-6.06830767752;-5.650196989;6.06830767752
16-12-2021 18:23:45.360;-3.48943726788;-3.76941130771;3.48943726788
16-12-2021 18:23:45.361;-4.19778831198;-4.17255198318;4.19778831198
16-12-2021 18:23:45.362;-2.11103152154;-2.07971528154;2.11103152154
16-12-2021 18:23:45.363;-3.88789176306;-3.30709883558;3.88789176306
16-12-2021 18:23:45.364;-3.08389363596;-2.85438584377;3.08389363596
16-12-2021 18:23:45.365;-3.93695309034;-3.08529834303;3.93695309034
16-12-2021 18:23:45.366;-3.73395622242;-3.17806832081;3.73395622242
16-12-2021 18:23:45.367;-3.5378984566;-3.025339089;3.5378984566
16-12-2021 18:23:45.368;-2.80002809708;-2.19682144185;2.80002809708
16-12-2021 18:23:45.369;-1.60530225876;-1.6022911275;1.60530225876
16-12-2021 18:23:45.370;-3.26491042912;-2.81782532302;3.26491042912
16-12-2021 18:23:45.371;-1.7461097684;-1.7792815459;1.7461097684
16-12-2021 18:23:45.372;-1.69952401268;-1.54469424558;1.69952401268
16-12-2021 18:23:45.373;-1.68395791878;-1.7050355653;1.68395791878
16-12-2021 18:23:45.374;-1.45320464246;-1.35934177987;1.45320464246
16-12-2021 18:23:45.375;-1.98796560808;-1.71887231623;1.98796560808
16-12-2021 18:23:45.376;-1.6108910491;-1.44899942614;1.6108910491
16-12-2021 18:23:45.377;-1.45871841548;-1.13814125484;1.45871841548
16-12-2021 18:23:45.378;-0.87823439332;-0.97135028428;0.87823439332
16-12-2021 18:23:45.379;-0.76810896756;-0.89009218329;0.76810896756
16-12-2021 18:23:45.380;-0.48653145694;-0.40224359359;0.48653145694
16-12-2021 18:23:45.381;-1.0822064864;-1.14234102748;1.0822064864
16-12-2021 18:23:45.382;-0.6592963449;-0.50153821815;0.6592963449
16-12-2021 18:23:45.383;-0.37475565014;-0.35417119605;0.37475565014
16-12-2021 18:23:45.384;0.49060664472;0.1837371836;0.49060664472
16-12-2021 18:23:45.385;0.23262208124;0.27770709642;0.23262208124
16-12-2021 18:23:45.386;4.72177103602;4.61997202242;4.72177103602
16-12-2021 18:23:45.387;-0.4644388562;0.33376656157;0.4644388562
16-12-2021 18:23:45.388;2.27095519162;2.2011279696;2.27095519162
16-12-2021 18:23:45.389;0.58104002398;0.44581049593;0.58104002398
16-12-2021 18:23:45.390;2.23971047784;2.4384901197;2.23971047784
16-12-2021 18:23:45.391;2.85346468142;2.23030139026;2.85346468142
16-12-2021 18:23:45.392;3.5750562825;2.81395729331;3.5750562825
16-12-2021 18:23:45.393;0.92589464402;1.02282925829;0.92589464402
16-12-2021 18:23:45.394;1.6578011266;1.74729003869;1.6578011266
16-12-2021 18:23:45.395;1.6876205113;1.59793562418;1.6876205113
16-12-2021 18:23:45.396;1.96267151508;1.70116753559;1.96267151508
16-12-2021 18:23:45.397;1.79163202548;1.64184574705;1.79163202548
16-12-2021 18:23:45.398;2.4721141352;2.07528478228;2.4721141352
16-12-2021 18:23:45.399;5.87129893904;4.73959054672;5.87129893904
16-12-2021 18:23:45.400;3.39212654768;3.29674365706;3.39212654768
16-12-2021 18:23:45.401;3.92441194174;3.73194509688;3.92441194174
16-12-2021 18:23:45.402;3.27288651754;2.91486433058;3.27288651754
16-12-2021 18:23:45.403;2.9314076769;3.17615018554;2.9314076769
16-12-2021 18:23:45.404;2.86280433776;2.88449097488;2.86280433776
16-12-2021 18:23:45.405;2.9914215329;2.72186227899;2.9914215329
16-12-2021 18:23:45.406;2.409474673;2.24143828735;2.409474673
16-12-2021 18:23:45.407;2.45981129472;2.16869222555;2.45981129472
16-12-2021 18:23:45.408;2.03450059898;1.95949105092;2.03450059898
16-12-2021 18:23:45.409;1.89238028624;1.75325221592;1.89238028624
16-12-2021 18:23:45.410;1.7598246818;1.52286468824;1.7598246818
16-12-2021 18:23:45.411;1.71286383948;1.63663352922;1.71286383948
16-12-2021 18:23:45.412;1.45697976096;1.37564765802;1.45697976096
16-12-2021 18:23:45.413;3.87985165366;3.54914249313;3.87985165366
16-12-2021 18:23:45.414;3.67565450862;3.23228464663;3.67565450862
16-12-2021 18:23:45.415;2.37267867754;2.64296655011;2.37267867754
16-12-2021 18:23:45.416;2.54289297662;2.40815426197;2.54289297662
16-12-2021 18:23:45.417;2.15805412502;1.95184146504;2.15805412502
16-12-2021 18:23:45.418;1.0390957799;1.4429190162;1.0390957799
16-12-2021 18:23:45.419;2.24473663828;2.07637222341;2.24473663828
16-12-2021 18:23:45.420;1.554277225;1.7485274717;1.554277225
16-12-2021 18:23:45.421;1.62471848848;1.40980830869;1.62471848848
16-12-2021 18:23:45.422;2.13273577952;1.91156864526;2.13273577952
16-12-2021 18:23:45.423;0.88977380444;0.87339984784;0.88977380444
16-12-2021 18:23:45.424;1.92703828808;1.61424724113;1.92703828808
16-12-2021 18:23:45.425;1.27866359132;1.20559436407;1.27866359132
16-12-2021 18:23:45.426;1.3365394537;1.28835238386;1.3365394537
16-12-2021 18:23:45.427;1.214823852;1.14582259989;1.214823852
16-12-2021 18:23:45.428;-6.03458739218;-5.69961931346;6.03458739218
16-12-2021 18:23:45.429;-9.65094733742;-9.6482305504;9.65094733742
16-12-2021 18:23:45.430;-10.17404310978;-9.63716864925;10.17404310978
16-12-2021 18:23:45.431;-6.78986176994;-7.0027487669;6.78986176994
16-12-2021 18:23:45.432;-15.04232959984;-12.14803272045;15.04232959984
16-12-2021 18:23:45.433;-13.34825097094;-12.71766438272;13.34825097094
16-12-2021 18:23:45.434;-8.61447053564;-8.41087253634;8.61447053564
16-12-2021 18:23:45.435;-7.09930821494;-7.96820900049;7.09930821494
16-12-2021 18:23:45.436;-8.6115073515;-7.35605464024;8.6115073515
16-12-2021 18:23:45.437;-4.91649174624;-5.06279128895;4.91649174624
16-12-2021 18:23:45.438;-7.08254184392;-5.97935416966;7.08254184392
16-12-2021 18:23:45.439;-5.28433917486;-5.13141257405;5.28433917486
16-12-2021 18:23:45.440;-5.85071994086;-5.35268809502;5.85071994086
16-12-2021 18:23:45.441;-6.12895918074;-5.11487596928;6.12895918074
16-12-2021 18:23:45.442;-4.89226115188;-4.87860126031;4.89226115188
16-12-2021 18:23:45.443;-6.3397953586;-5.40342284843;6.3397953586
16-12-2021 18:23:45.444;-3.8334666974;-3.97242531729;3.8334666974
16-12-2021 18:23:45.445;-4.16087979054;-3.84481972538;4.16087979054
16-12-2021 18:23:45.446;-3.6659905305;-3.52661195196;3.6659905305
16-12-2021 18:23:45.447;-3.11652617016;-2.85783565701;3.11652617016
16-12-2021 18:23:45.448;-3.11671371346;-2.72505534524;3.11671371346
16-12-2021 18:23:45.449;-1.9897285151;-1.89920005396;1.9897285151
16-12-2021 18:23:45.450;-2.18241050152;-1.85517743718;2.18241050152
16-12-2021 18:23:45.451;-1.82499048038;-1.7020357277;1.82499048038
16-12-2021 18:23:45.452;-1.37079811644;-1.34063029284;1.37079811644
16-12-2021 18:23:45.453;-0.80036641516;-0.82323330278;0.80036641516
16-12-2021 18:23:45.454;-0.6947420286;-0.78311047488;0.6947420286
16-12-2021 18:23:45.455;-0.94976340794;-1.12689186384;0.94976340794
16-12-2021 18:23:45.456;-1.09841022752;-0.80279690913;1.09841022752
